age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs,gender,cluster
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
15.0,10.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,-2.7755575615628914e-17,1.0,1.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,F,1
15.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,9.0,0.0,-6.938893903907228e-18,2.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
18.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,1.0,0.0,1.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
18.0,6.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,1.0,-6.938893903907228e-18,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
16.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.0000000000000004,-1.3877787807814457e-17,1.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,2.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,1.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.0,F,1
17.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
18.0,9.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,2.0,1.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.9999999999999998,M,1
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
17.0,64.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,1.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
19.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,1.0000000000000002,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
15.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.3877787807814457e-17,2.0,1.0,0.0,0.0,1.0000000000000002,1.0,2.7755575615628914e-17,0.0,0.0,1.0,F,0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-6.938893903907228e-18,2.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,F,0
18.0,84.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
18.0,59.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,6.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,1.3877787807814457e-17,3.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.0,F,0
16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,4.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,6.999999999999999,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,1.0,0.0,F,1
18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
18.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,2.0,0.0,-6.938893903907228e-18,3.0,0.0,5.0,0.0,1.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,F,0
16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,2.0,1.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
18.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.0,-6.938893903907228e-18,2.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,2.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
19.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.0,0.0,-6.938893903907228e-18,0.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,2.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
15.0,54.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,-2.7755575615628914e-17,1.0,0.0,0.0,2.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.3877787807814457e-17,-1.3877787807814457e-17,2.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0,0.0,0.0,F,0
17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.7755575615628914e-17,0.0,2.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,1.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,1.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
17.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,-2.7755575615628914e-17,0.0,1.0,0.0,0.0,0.0,-6.938893903907228e-18,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3877787807814457e-17,-1.3877787807814457e-17,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,F,0
18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,1.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
19.0,10.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.9999999999999998,F,1
18.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9999999999999999,2.0,3.0,0.0,4.0,0.0,-6.938893903907228e-18,2.0,2.0,6.0,1.0,0.0,0.0,5.0,3.0,-1.3877787807814457e-17,7.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,F,0
17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,1.0,1.0,1.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3877787807814457e-17,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,2.0,0.0,2.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,2.0,2.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.7755575615628914e-17,2.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,11.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,0
16.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,1.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,1.0000000000000002,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
15.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,2.0,1.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.7755575615628914e-17,0.0,2.0,0.0,4.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3877787807814457e-17,-1.3877787807814457e-17,1.0,1.0,1.0,1.0000000000000002,1.0,2.0,0.0,0.0,0.0,F,0
19.0,84.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,7.0,2.0,1.0,1.0000000000000002,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.0,0.0,0.0,F,0
19.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,1.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,6.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,2.0000000000000004,-1.3877787807814457e-17,1.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,F,1
18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,1.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
107.0,94.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,2.0,9.0,1.0,1.0000000000000002,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.9999999999999998,F,0
17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
16.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7755575615628914e-17,1.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,1.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
17.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,0
17.0,43.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0000000000000004,2.0,0.0,0.0,1.0,1.0,-6.938893903907228e-18,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.3877787807814457e-17,-1.3877787807814457e-17,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.9999999999999998,F,0
19.0,44.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,F,1
16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,M,1
16.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,1.0,0.0,1.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M,1
18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.0,0.0,-6.938893903907228e-18,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
19.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,1.0,0.0,0.0,0.0,-6.938893903907228e-18,3.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,2.0,0.0,2.0,0.0,0.0,2.7755575615628914e-17,0.0,1.0,1.0,F,0
18.0,31.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.0,-1.3877787807814457e-17,1.0,2.0,0.0,1.0000000000000002,0.0,2.7755575615628914e-17,0.0,0.0,0.0,F,1
